nombre,sector,precio,area,habitaciones,banos,parqueadero,fecha
Vendo Casa Rentera Sector El Recreo,"Sur de Quito, Quito",179.000,445,9,7,5.0,2021-10-02
Se Vende Linda Casa Amoblada en La Armenia,"La Armenia, Quito",160.000,267,3,4,2.0,2021-10-02
Eden del Valle Vendo Casa Rentera Pv,"Vía Simón Bolivar, Quito",63.000,180,4,2,1.0,2021-10-02
A Estrenar Amplia Casa en La Armenia 2 Parqueaderos,"La Armenia, Quito",96.000,170,3,3,3.0,2021-10-02
"Amplias Casa en Pomasqui 175 m² 4 Dorm. Sala de Estar, Estudio","Mitad del Mundo, Quito",114.900,175,4,2,2.0,2021-10-02
Inmobusiness Vende Casa en Tumbaco,"Tumbaco, Quito",165.000,54,4,3,2.0,2021-10-02
Casa 3 por Estrenar Diseño Vanguardista 160.000us,"Mitad del Mundo, Quito",160.000,288,3,3,2.0,2021-10-02
Inmobusiness Vende Hermosa Casa por Estrenar en El Valle de Los Chillos,"Los Chillos, Quito",193.040,86,2,2,2.0,2021-10-02
Hermosa Casa a Estrena 3 Habitaciones en La Armenia,"La Armenia, Quito",179.000,230,3,3,2.0,2021-10-02
Vendo Casa Grande Centro Historico Plaza Grande,"Centro de Quito, Quito",380.000,2166,40,4,0.0,2021-10-02
"Se Vende Amplia, Moderna y Luminosa Casa en Urb. Privada San Rafael - Sector La Espe.","Los Chillos, Quito",235.000,334,3,2,2.0,2021-10-02
Casa de Venta en La Viña,"Cumbayá, Quito",398.000,462,3,3,2.0,2021-10-02
Tumbaco - Casa de Lujo Exclusiva,"Tumbaco, Quito",337.000,618,3,4,3.0,2021-10-02
Moderna Casa de Venta Sector Pullagua,"Cumbayá, Quito",875.000,1500,4,4,6.0,2021-10-02
"Cumbayá, Vivienda de Lujo, Piscina, 4 Dorm.","Cumbayá, Quito",1.100.000,1400,4,4,3.0,2021-10-02
"En Venta, casa No Adosada - 4 Habitaciones","Sangolqui, Quito",135.000,210,4,3,2.0,2021-10-02
Casa - Sur de Quito,"Sur de Quito, Quito",48.500,73,2,2,2.0,2021-10-02
Casa por Estrenar en Ubicación Exclusiva,"Cumbayá, Quito",679.900,1672,4,4,4.0,2021-10-02
Casa La Viña Venta,"Cumbayá, Quito",1.350.000,1975,5baños,4estac.,0.0,2021-10-02
Casa de Venta El Inca 120 m $105.000,"Centro Norte, Quito",105.000,120,3,1,2.0,2021-10-02
"H/ La Armenia, Casa No Adosada en Venta. 240.000usd","La Armenia, Quito",240.000,330,3,3,3.0,2021-10-02
Tumbaco Casa Rustica de Venta,"Tumbaco, Quito",160.000,400,3,2,2.0,2021-10-02
Linda Casa de Venta en Cumbaya Sector Colegio Menor,"Cumbayá, Quito",589.000,672,3,3,6.0,2021-10-02
En Venta Casa Independinte Sector La Armenia,"La Armenia, Quito",412.000,989,4,4,0.0,2021-10-02
Vendo Casa Conocoto - Monserrat,"Conocoto, Quito",107.000,486,6,2,2.0,2021-10-02
"Casa $450.000, Av La Prensa, Cerca Condado Shopping 500 m² Const. 498 m² Terreno","Norte de Quito, Quito",450.000,500,10,9,6.0,2021-10-02
Casa - Tumbaco,"Tumbaco, Quito",217.070,200,3,3,2.0,2021-10-02
El Condado Casa Rentera de Venta,"El Condado, Quito",168.000,357,4,4,2.0,2021-10-02
Casa en Urb de Lujo Cumbayá,"Cumbayá, Quito",950.000,1800,3,3,3.0,2021-10-02
Casa en Venta Sector Carcelen Yanbal 152 m²,"Norte de Quito, Quito",79.000,165,3,2,1.0,2021-10-02
"Casa de Venta Pomasqui, Alcazar de Cordoba","Mitad del Mundo, Quito",85.000,94,2baños,1estac.,0.0,2021-10-02
Precio Bomba Casa de Lujo con Linda Vista de Quito en El Pinar Alto 920.000!,"El Pinar, Quito",920.000,1960,6,6,4.0,2021-10-02
San Jose de Cutulagua Vende Casa 133 m,"Sur de Quito, Quito",35.000,133,3,2,0.0,2021-10-02
Casa por Estrenar de Venta Sector Cashapamba,"Sangolqui, Quito",115.000,140,3,2,4.0,2021-10-02
Casa Sector Valle de Los Chillos - La Salle - Conocoto Crédito Vip,"Los Chillos, Quito",99.500,140,3,2,2.0,2021-10-02
Casa - Cumbayá,"Cumbayá, Quito",788.311,918,3,2,2.0,2021-10-02
Exclusivas Casas en Puembo - Piscina - Gimnasio,"Puembo, Quito",117.500,116,3,2,2.0,2021-10-02
Casa de Venta Rentera Sector Parque Italia,"Centro Norte, Quito",245.000,333,8,1estac.,0.0,2021-10-02
Casa - Puembo,"Puembo, Quito",326.226,351,4,5,0.0,2021-10-02
Hermosa Casa Mitad del Mundo (Unasur) 230.000 Negociables,"Mitad del Mundo, Quito",230.000,900,3,2,5.0,2021-10-02
Hermosa Casa de Venta por Estrenar - Sector Nayor,"Nayón - Tanda, Quito",319.200,400,4,4,4.0,2021-10-02
Casa Moderna Venta en Conjunto Sector Tumbaco,"Norte de Quito, Quito",145.000,158,3baños,2estac.,0.0,2021-10-02
"Linda y Acogedora Casa en Venta - Hermosa Zona, La Cerámica - Tumbaco","Tumbaco, Quito",138.000,136,3,2,2.0,2021-10-02
Sur de Quito - Casa Rentera,"Sur de Quito, Quito",142.000,335,9,4,4.0,2021-10-02
Hermosa Casa Moderna Rincon del Valle,"San Isidro - Vista Grande, Quito",1.100.000,1750,4,5,5.0,2021-10-02
Hermosa Casa en Venta Ubicada en Urbanización del Sector de Tumbaco,"Tumbaco, Quito",410.000,452,3,3,4.0,2021-10-02
"Valle de Los Chillos, Mirasierra, Entrega Inmediata. Hermosa Casa en Venta.","San Rafael, Quito",105.000,182,3,2,1.0,2021-10-02
Casa en Venta San Juan Bajo Cumbayá Cerca Redondel de Auquichico,"Cumbayá, Quito",220.000,271,4,4,2.0,2021-10-02
Casas en Pomasqui - Piscina - Club House - Cancha - $77.850,"Mitad del Mundo, Quito",77.850,84,3,2,1.0,2021-10-02
Acogedora Casa San Pedro Claver,"La Concepción, Quito",135.000,200,3,2,2.0,2021-10-02
Confortable Casa de Venta en Tumbaco,"Tumbaco, Quito",175.000,220,3baños,2estac.,0.0,2021-10-02
Vendo de Oportunidad Casa - Terreno de 195 m² Sector El Condado,"El Condado, Quito",35.000,195,3,2,5.0,2021-10-02
"Venta Casa 4 Dormi, Jardín, Sector Cumbaya $239,000","Cumbayá, Quito",239.000,300,4,4,2.0,2021-10-02
"Valle de Lo Chillos, Casa en Venta, Excelente Ubicación.","San Rafael, Quito",94.491,124,3,2,1.0,2021-10-02
"Casa Rentera, Cinco Departamentos y un Local Comercial, La Magdalena","Sur de Quito, Quito",199.000,564,13,10,3.0,2021-10-02
Casa y Terreno 260 m² - Atahualpa,"Sur de Quito, Quito",130.000,260,0,0,0.0,2021-10-02
"Remax Ai Vende Casa en Miravalle, Dentro de Urb. Privada","Miravalle, Quito",280.000,561,4,4,2.0,2021-10-02
Re/max/futuro Vendo Casa 150 m² - 3d - La Armenia,"Conocoto, Quito",85.000,150,3,2,1.0,2021-10-02
"¡Oportunidad! Hermosa Casa de Venta, Sector Mastodontes","Carcelén, Quito",290.000,701,5,6,6.0,2021-10-02
Arriendo o Vendo Hermosa Casa Amoblada - Cumbaya,"Cumbayá, Quito",195.000,210,3,2,2.0,2021-10-02
"Remax Futuro Vende, Casa Rentera con Local de Recepciones, Comercial, El Pintado.","Sur de Quito, Quito",320.000,926,13baños,3estac.,0.0,2021-10-02
Venta de Casa en Conjunto Sector Intervalles Tumbaco,"Tumbaco, Quito",455.000,730,3,4,4.0,2021-10-02
Casa - Cumbayá,"Cumbayá, Quito",349.500,270,3,4,2.0,2021-10-02
"Casa de Venta en Cumbaya, 193 m","Cumbayá, Quito",208.000,235,3,3,2.0,2021-10-02
"Armenia - Se Vende - Casa de Campo, 1177 m² de Terreno","La Armenia, Quito",190.000,1177,5,3,4.0,2021-10-02
Se Vende Casa 606 m² Centro Histórico,"Centro de Quito, Quito",325.000,1000,7,7,0.0,2021-10-02
Bonita Casa en Dos Pisos con Acabados Modernos La Ceramica,"Tumbaco, Quito",300.000,312,3,2,2.0,2021-10-02
Casa de Arriendo o en Venta Sector Tanda,"Nayón - Tanda, Quito",230.000,299,3,2,2.0,2021-10-02
Casa en Venta Llano Grande/calderón,"Llano Grande, Quito",82.900,116,3,2,1.0,2021-10-02
Vendo Casa por Estrenar Tumbaco Ruta Viva,"Tumbaco, Quito",250.000,256,3,3,2.0,2021-10-02
"Checa, Casa, 300 m², 3 Hectáreas, 2 Habitaciones, 4 Parqueaderos","Checa, Quito",1.200.000,30000,2,3,0.0,2021-10-02
"Mitad del Mundo - Sector del Kartódromo, Casa de 361 m² en Venta","Mitad del Mundo, Quito",185.000,361,3,4,4.0,2021-10-02
Casa 3 Dorm. Conjunto Familiar S/e,"Nayón - Tanda, Quito",299.000,348,3,2,1.0,2021-10-02
Se Vende Hermosa Casa de 2 Pisos y de Estreno Sector Inchalillo - Valle de Los Chillos,"Los Chillos, Quito",70.000,83,3,1,1.0,2021-10-02
Vendo Casa Rentera Centro Historico,"Centro de Quito, Quito",165.000,451,9,3,0.0,2021-10-02
Casa de Venta Dentro de Conjunto en Tumbaco,"Tumbaco, Quito",180.000,289,3,2,2.0,2021-10-02
Oportunidad Casa de Venta en La Viña,"Tumbaco, Quito",360.000,364,3,3,2.0,2021-10-02
Casa Esquinera en Venta - Magdalena Alta – Sur de Quito,"Sur de Quito, Quito",130.000,541,12,5,1.0,2021-10-02
Casa de Venta Valle de Los Chillos - Sector Espe,"Los Chillos, Quito",179.900,204,3,3,4.0,2021-10-02
"Casa de Venta en San Rafael, Mirasierra, Valle de Los Chillos","Amagasí, Quito",79.900,132,3,2,1.0,2021-10-02
Tumbaco Vendo Linda Casa en Conjunto,"Tumbaco, Quito",112.000,110,3,2,1.0,2021-10-02
"Preciosa y Amplia Casa Dentro de Urbanización, Sector Cumbayá","Lumbisí, Quito",440.000,336,3,3,2.0,2021-10-02
Casa Nueva de Lujo 4 Dorm. Urbanizacion Exclusiva,"Tumbaco, Quito",780.000,2180,4,5,6.0,2021-10-02
Casa de Venta en Comite del Pueblo Quito,"Norte de Quito, Quito",59.000,268,8,4,0.0,2021-10-02
De Venta Casa Rentera en Conjunto Privado,"Ponceano, Quito",219.900,387,8,6,2.0,2021-10-02
Amplia Casa de Venta 282.28 m² / $ - Sector La Armenia (Valle de Los Chillos),"La Armenia, Quito",124.900,282,3,2,0.0,2021-10-02
Casa en Venta Sector Carcelén,"Carcelén, Quito",158.000,220,3,3,2.0,2021-10-02
"Hermosa y Amplia Casa, 1 Planta, Sur de Quito, Visita La Casa Modelo","Sur de Quito, Quito",94.000,105,3,2,3.0,2021-10-02
Casa · 104 m² · 3 Habitaciones · 1 Estacionamiento,"Calderón, Quito",82.500,125,3,2,1.0,2021-10-02
"Casa Rentera, Cerca del Colegio Montufar, Venta, Ideal Para Inversión","Sur de Quito, Quito",198.000,620,12,12,0.0,2021-10-02
Venta Casas 3 Dorm. de 143 m² en Carcelén Sector Colegio Americano,"Carcelén, Quito",123.500,143,3,2,2.0,2021-10-02
"Urb Campo Alegre, Propiedad 2500 Mtrs2 y 700 m² Construcción","Monteserrín, Quito",1.200.000,700,5,3,0.0,2021-10-02
Se Vende Una Casa Multifamiliar en El Valle de Los Chillos,"Sangolqui, Quito",285.000,700,12,7,8.0,2021-10-02
Venta Casa 131 m² en Conjunto 3 Dorm. - Sector Tumbaco,"Tumbaco, Quito",144.000,176,3,2,2.0,2021-10-02
"Linda Casa Esquinera 183 Mtrs, Jardín 33.60 Tumbaco Tola Chica","Tumbaco, Quito",179.500,183,3,3,2.0,2021-10-02
Vendo Preciosa Casa Tipo Rustiko,"Tumbaco, Quito",287.000,242,3,3,5.0,2021-10-02
Vendo Linda Casa en Tumbaco por El Club del Nacional,"Tumbaco, Quito",175.000,230,3,2,2.0,2021-10-02
"Oportunidad! Acabados de Lujo, Conjunto Privado, Excelente Ubicación.","Calderón, Quito",87.000,300,4,3,1.0,2021-10-02
"Casa Grande, Departamentos, Venta, Urb. Mastodontes","Carcelén, Quito",320.000,546,8,5,3.0,2021-10-02
Casa - La Armenia Ultimas Casas Exclusivas,"La Armenia, Quito",129.900,144,3,2,2.0,2021-10-02
"Casa de Venta Tumbaco, Conjunto Piscina, La Viña","Tumbaco, Quito",205.000,237,4,4,2.0,2021-10-02
Casa Estilo Rustico Terminados Importados Cumbaya,"Cumbayá, Quito",520.000,400,4,4,3.0,2021-10-02
Venta Casa Independiente con Suite - Cumbayá La Primavera,"Cumbayá, Quito",284.900,245,4,3,2.0,2021-10-02
"Casa Rentera de Venta, 3 Departamentos, Espacio Delantero, Sector La Ofelia","Norte de Quito, Quito",180.000,500,8,6,4.0,2021-10-02
Casa de Venta Remodeladoa en Pillagua con 1131 m² de Terreno y Casa con un Suite.,"Cumbayá, Quito",550.000,390,4,4,2.0,2021-10-02
Linda Casa de Venta - El Condado,"El Condado, Quito",285.000,275,4,3,2.0,2021-10-02
Vendo de Oportunidad Casa Llano Grande 87 m² Mas Patio de 11 m² Opcion Subir Tercer Piso,"Llano Grande, Quito",38.000,87,2,2,1.0,2021-10-02
"Vendo Hermosa Casa en Calderón con Amplios Patios y Jardines (2 Pisos, 3 Dorm.)","Calderón, Quito",113.000,354,3,3,3.0,2021-10-02
Casa Independiente - Mitad del Mundo,"Mitad del Mundo, Quito",87.000,122,3,2,2.0,2021-10-02
Vendo Casa - El Inca Conjunto Seguro,"El Inca, Quito",93.900,93,3,2,1.0,2021-10-02
Casa con Local Comercial en El Norte de Quito,"San Carlos, Quito",141.000,207,4,3,1.0,2021-10-02
Casa de Lujo en Venta. Cumbayá Urb. La Viña,"Cumbayá, Quito",550.000,462,4,3,2.0,2021-10-02
Casa - Cumbayá,"Cumbayá, Quito",295.000,250,4,4,3.0,2021-10-02
Casa de Venta por Estrenar en Tumbaco de 2 Pisos con Amplio Jardin,"Tumbaco, Quito",217.000,225,3,3,2.0,2021-10-02
Casa de Venta 5 Dorm. Sector Norte de Quito - Andalucia,"Norte de Quito, Quito",260.000,592,5,3,8.0,2021-10-02
Casa de Venta 4 Habitaciones Conjunto Privado - Tumbaco,"Tumbaco, Quito",235.000,263,4,3,2.0,2021-10-02
"Arrayanes Casa Mansión en Venta - Vista Panorámica, Piscina (Puembo)","Puembo, Quito",2.900.000,2200,5,5,0.0,2021-10-02
Vendo Hermosa Casa 113 m² Casa Dormitorio con Su Baño Aplica Credito Vip,"Carapungo, Quito",93.319,133,3,3,1.0,2021-10-02
Venta Casa de Lujo 4 Dorm. 1000 m² Sector Rancho San Francisco - Miravalle,"Miravalle, Quito",1.580.000,1065,4,7,15.0,2021-10-02
Casa en Urbanización Cumbaya,"Cumbayá, Quito",320.000,510,3,2,2.0,2021-10-02
"Casa Amplia con Jardín en Venta, Mirasierra, Valle de Los Chillos","Los Chillos, Quito",199.000,325,3,2,2.0,2021-10-02
Casa de Venta 323 m² / $ - Sector Bellavista Alta,"Bellavista, Quito",359.000,323,3,2,2.0,2021-10-02
Casa Rentera en Venta en La Quito Norte,"Norte de Quito, Quito",265.000,571,7,7estac.,0.0,2021-10-02
De Venta Acogedora Casa - 5 Habitaciones - Norte de Quito - Calderón,"Calderón, Quito",109.900,185,5,3,1.0,2021-10-02
En Venta Casa de Lujo 4 Dorm. Urb. Exclusiva Sector Rancho San Francisco - Miravalle,"Miravalle, Quito",1.270.000,1070,4,5,4.0,2021-10-02
"Viña, Casa en Venta, Piscina, Cancha Tenis, 5 Dorm. 4300 m Terreno, $3950.000","Tumbaco, Quito",3.950.000,6050,5,5,15.0,2021-10-02
Casa Rentera Remodelada en Venta de Oportunidad 170usd,"Centro de Quito, Quito",170.000,256,12,6,2.0,2021-10-02
Hermosa Casa de Venta 1037 m² / $595.000 - Sector Valle de Los Chillos,"Los Chillos, Quito",595.000,1037,7,7,6.0,2021-10-02
Casa de Venta Tumbaco - Intervalles (3 Dorm.),"Tumbaco, Quito",235.000,264,3,3,2.0,2021-10-02
Venta Hermosa Casa de 3 Dorm. - Sector: Tumbaco,"Tumbaco, Quito",159.990,189,3,2,2.0,2021-10-02
"Vendo Casa 1 Planta con Terreno de 970 m², San Antonio, Mitad del Mundo","Mitad del Mundo, Quito",190.000,373,3,2,2.0,2021-10-02
Cumbaya Hermosa Casa Urbanizacion Real Alto,"Cumbayá, Quito",350.000,450,4,3,2.0,2021-10-02
Vendo Casa de Dos Piso con Dorm. de 73 m² en Bonanza Calderón (Proyección Para 3er. Piso),"Calderón, Quito",44.900,73,2,1,1.0,2021-10-02
Casa - Rumipamba,"Quito, Pichincha",249.997,290,6,3,2.0,2021-10-02
"Amplia Casa, Sector El Bosque","El Bosque , Quito",310.000,342,5,4,2.0,2021-10-02
Vendo de Oportunidad Casa a Estrenar 183 m² Cumbaya Tiene Opcion 4 Dorm.,"Cumbayá, Quito",238.000,300,4,4,2.0,2021-10-02
Casa de Venta 5 D 759.90 m² Sector El Triángulo,"Los Chillos, Quito",240.000,759,5,5,3.0,2021-10-02
"Hermosa Casa, Venta, Conjunto Privado Pomasqui.","Pomasqui, Quito",110.000,205,3,3,2.0,2021-10-02
"Cumbaya, Espectacular Casa con Piscina, Exclusiva Urbanizacion $950.000","Cumbayá, Quito",950.000,900,4,4,3.0,2021-10-02
Casa de 2 Pisos de Venta en San Juan de Cumbaya 4 Dorm. Conjunto con Piscina,"Cumbayá, Quito",163.800,233,4,2,2.0,2021-10-02
Casa - Carcelén,"Carcelén, Quito",74.990,114,3,3,1.0,2021-10-02
Vendo Casa en Conjunto Sector Mitad del Mundo (Por Estrenar),"Mitad del Mundo, Quito",79.000,96,3,1,1.0,2021-10-02
"Oferta! Venta de Casa 206,19 m², Terreno 2.120 m² Estilo Rústico, Puembo","Puembo, Quito",340.000,206,3,2,6.0,2021-10-02
Venta Oportunidad Casa 4 Dorm. Sector La Pampa,"Mitad del Mundo, Quito",297.000,500,4,4,4.0,2021-10-02
Casa de Venta Rentera Conocoto Vía Principal,"Conocoto, Quito",225.000,400,4,4,4.0,2021-10-02
En Renta o Venta Espectacular Casa Moderna con Amplios Jardines en Tumbaco,"Tumbaco, Quito",340.000,630,4,4,5.0,2021-10-02
Casa - Cumbayá,"Cumbayá, Quito",450.000,456,3,3,2.0,2021-10-02
Casa de Venta en Tumbaco por Estrenar con Terraza y Patio de Venta,"Tumbaco, Quito",164.900,192,3,3,2.0,2021-10-02
"Casa en Venta 193 M²/ $207.000 - Sector Colegio Menor, Cumbayá","Cumbayá, Quito",207.000,193,3,2,2.0,2021-10-02
"Casa de Venta (El Bosque) Piscina, Terreno","El Bosque , Quito",595.000,600,3,3,3.0,2021-10-02
Cumbayá Casa 4 Habitaciones Urbanización Exclusiva Cerca Usfq,"Cumbayá, Quito",575.000,600,4,4,3.0,2021-10-02
"Casa en Venta Dentro de Urbanización. 3 Dorm.. - Sector: Tumbaco, Ingreso a Intervalles","Tumbaco, Quito",239.900,277,3,3,2.0,2021-10-02
"Casa en El Sur de Quito, Sector de Guamaní, Conjunto Portal de Alcalá.","Sur de Quito, Quito",52.000,165,2,2,0.0,2021-10-02
Vendo Hermosa Casa - Valle de Los Chillos / Playa Chica,"San Rafael, Quito",295.000,380,5,4,3.0,2021-10-02
Casa - Amagasí,"Amagasí, Quito",176.000,120,3,2,2.0,2021-10-02
Casa de Arriendo de 2000 Dolares,"Quito Tenis, Quito",2.000,650,3,3,2.0,2021-10-02
Casa en Venta Mitad del Mundo,"Mitad del Mundo, Quito",42.000,63,2,1,0.0,2021-10-02
"Casa, a Estrenar, 3 Dorm., Venta, Tanda Cumbayá","Cumbayá, Quito",267.438,207,3,3,2.0,2021-10-02
Vendo Hermosa Casa en El Valle de Los Chillos. Sector de Miranda. 70000usd.,"Los Chillos, Quito",68.000,84,3,1,2.0,2021-10-02
Casa de Venta 3 Dorm. Tumbaco (A Pasos de La Ruta Viva),"Tumbaco, Quito",97.000,107,3,2,1.0,2021-10-02
Espectacular Casa de Venta con Piscina Cubierta 4 Dorm. Urbanizacion - El Condado,"El Condado, Quito",369.800,700,4,3,3.0,2021-10-02
Venta Hermosa Casa 4 Dorm - Nayón - Tanda,"Nayón - Tanda, Quito",328.000,250,4,4,3.0,2021-10-02
Venta Linda Casa - 3 Habitaciones - Norte de Quito - Avigirias,"Norte de Quito, Quito",119.900,122,3,2,1.0,2021-10-02
Casa de Venta Quito Tennis en Conjunto,"Quito Tenis, Quito",340.000,380,5,3,3.0,2021-10-02
"Amplia Casa con Hermosos Jardines, Sector Tumbaco - Tola Chica.","Tumbaco, Quito",176.000,335,3,2,2.0,2021-10-02
Vendo Hermosa Casa en Construcción Excelentes Acabados - Sector Tumbaco,"Tumbaco, Quito",172.900,199,3,2,2.0,2021-10-02
Se Vende Casa Hermosa y Exclusiva de 240 m Totales en Cumbaya - La Primavera,"Cumbayá, Quito",235.000,240,3,2,2.0,2021-10-02
"Vendo Casa en Conjunto, Sector Calderón","Calderón, Quito",80.000,158,3,2,2.0,2021-10-02
Venta Casa 3 Dorm. Sector Cumbayá,"Cumbayá, Quito",145.000,180,3,2,2.0,2021-10-02
Vendo Casa Nueva en Playa Chica - Los Chillos,"Los Chillos, Quito",143.000,189,3,2,2.0,2021-10-02
"Tumbaco, Casa en Venta 3 Dorm.. Amplios Jardines, 340 m²","Tumbaco, Quito",274.000,241,3,4,2.0,2021-10-02
"Venta, Casa, El Eden - Quito","Amagasí, Quito",400.000,566,6,7,4.0,2021-10-02
Se Vende Linda Casa de 258 m Totales de Construcción en Cumbaya,"Cumbayá, Quito",200.000,258,3,2,2.0,2021-10-02
Casa - Centro de Quito,"Centro de Quito, Quito",135.000,296,8,4,1.0,2021-10-02
"Linda Casa de Venta, Conjunto Privado Sector, La Morita.","Tumbaco, Quito",198.000,310,4,3,2.0,2021-10-02
Linda Casa Moderna en Conjunto en San Juan de Cumbaya.,"Cumbayá, Quito",220.000,193,4,4,3.0,2021-10-02
"Casa Una Sola Planta La Pulida Norte de Quito, a Estrenar Aplica Tasa 4,99% Vis","San Carlos, Quito",70.300,68,3,2,1.0,2021-10-02
"Casa en Cumbaya, Conjunto de 4 Casas","Cumbayá, Quito",273.000,353,3,2,2.0,2021-10-02
"Casa de Venta Sector Norte, El Rosario","Norte de Quito, Quito",150.000,228,4,1,3.0,2021-10-02
Hermosa Casa en Cumbaya en Conjunto Privado de 2 Dorm. con Linda Vista,"Cumbayá, Quito",225.000,225,2,2,2.0,2021-10-02
Casa de Venta 140 m² - Tumbaco,"Tumbaco, Quito",125.000,140,3,2,2.0,2021-10-02
Casa Rentera en Venta en Calderón,"Calderón, Quito",175.000,408,12,6,2.0,2021-10-02
Casa - Cumbayá,"Cumbayá, Quito",1.400.000,819,3,3,9.0,2021-10-02
Vendo Casa - Los Chillos,"Los Chillos, Quito",98.000,145,3,2,2.0,2021-10-02
"Oportunidad! Casa de Venta en Cumbayá (Colegio Terranova) Jardín, Bbq, Balcón","Cumbayá, Quito",250.000,315,3,3,2.0,2021-10-02
Venta de Hermosa Casa de 3 Dorm. - Sector: Cumbayá a 700 m del Rancho San Francisco,"Cumbayá, Quito",338.000,311,3,3,3.0,2021-10-02
Vendo Casa en La Roldos Condado con Proyeccion Dos Plantas Mas 205 m 2,"El Condado, Quito",59.000,205,2baños,2estac.,0.0,2021-10-02
Casa - Carapungo,"Carapungo, Quito",90.000,174000,3,2,1.0,2021-10-02
Casa - El Condado,"El Condado, Quito",490.000,700,6,4,4.0,2021-10-02
Casa Rentera en Venta Quito de Oportunidad,"El Condado, Quito",265.000,550,10,5,2.0,2021-10-02
Vendo Casa de Lujo Urbanizacion Einsten Sector Carcelen 912 m² $508.000,"Carcelén, Quito",508.000,1000,10,5,5.0,2021-10-02
"Propiedad Rentera Ministerio de Defensa, 32 Habitaciones, 2 Locales, Alta Demanda de Renta","Sur de Quito, Quito",165.000,834,32,5,0.0,2021-10-02
"Casa de Venta por Estrenar en El Sur de Quito, Av Simón Bolívar","Sur de Quito, Quito",66.000,125,4,2,1.0,2021-10-02
Vendo Casa de 140 m² San Antonio de Pichincha 135.000 Usd Negociables,"Mitad del Mundo, Quito",135.000,140,3,2,3.0,2021-10-02
Vendo Casa Construcción Mixta en Utrbanización El Condado,"Quito, Pichincha",365.000,507,4,3,2.0,2021-10-02
"Vendo Casa en Conjunto Habitacional, Sector La Armenia","La Armenia, Quito",135.000,173,3,2,2.0,2021-10-02
"Vendo Casa en Conjunto, Sector Embajada Americana","Amagasí, Quito",139.000,154,4,3,1.0,2021-10-02
"Morita, Casa Moderna Dentro de Conjunto Privado 3años $153.000","Tumbaco, Quito",153.000,159,3,2,1.0,2021-10-02
Casa de Venta en Camino de Los Eucaliptos - Carcelén,"Carcelén, Quito",98.500,180,4,3,1.0,2021-10-02
Pifo Casa de Una Sola Planta con Bastante Terreno 200.000 Dólares,"Pifo, Quito",200.000,1580,5,4,3.0,2021-10-02
Vendo Bonita Casa en Sangolquí por El Hospital del Dia del Iess,"Sangolqui, Quito",87.000,200,3,2,2.0,2021-10-02
Casa - El Condado,"El Condado, Quito",210.000,280,40,5,3.0,2021-10-02
Espectacular Casa - 3d Mas Estudio y Suite Urbanizacion El Condado con Piscina Porch,"El Condado, Quito",349.990,316,3,3,3.0,2021-10-02
"Vendo Elegante Casa en Quito, Urbanización Campo Alegre, Monteserrin","Monteserrín, Quito",780.000,1265,4,4,4.0,2021-10-02
(La Viña Alta) Casa de Lujo en Venta (Cumbayá / Tumbaco),"Tumbaco, Quito",349.000,380,3,3,2.0,2021-10-02
Venta de 3 Casas Cumbayá 248 m $254.000,"Cumbayá, Quito",254.000,248,4,4,4.0,2021-10-02
Casa Dentro de Urbanización - Patio - Estudio - Estar - 2 Parqueos - Los Chillos,"Los Chillos, Quito",75.000,135,3,2,2.0,2021-10-02
"Vendo Casa en Malchingui, en Oportunidad","Guayllabamba, Quito",55.000,655,3,1,1.0,2021-10-02
