"id","nombre","precio","sector","area","tipoVivienda","tipoOperacion","descripcion","localizacion"
"2298","Terreno en venta en Quito","$ 435.000
                        ","Quito, Quito, Quito, Pichincha ","","","","Terreno en VENTA de 500m2 en monteserrín en el centro norte de Quito, ideal para cualquier tipo de proyecto inmobiliario. El terreno esta ubicado dentro de urbanización privada con seguridad 24/7, áreas verdes, canchas, parques y áreas comunales, circuito de cámaras cerrado, entre otros, a su alrededor se encuentran varios edificios de lujo, cerca a la urbanización están minimarket, entidades bancarias, unidades educativas, línea de transporte público y privado.

PRECIO NEGOCIABLE

Si quieres conocer más acerca de las ventajas y beneficios de esta propiedad, escribe MAS INFORMACIÓN en el campo de comentarios.
INFORMACIÓN BSICA.
SUPERFICIES Y MEDIDAS
Terreno: 500 m²
SERVICIOS
Agua Potable
Alcantarillado
Electricidad
Pavimento","Pichincha, Quito, Quito"
"2299","Terreno en venta en Nayón","$ 243.000
                        ","Nayón, Nayón, Quito, Pichincha ","","","","Espectacular terreno de venta ubicado dentro de urbanización nueva en Nayón. 
Nueva urbanización ubicada en Nayón con una vista increíble y excelentes áreas comunales.
El terreno tiene 631,33 m2, totalmente plano, con una increíble vista garantizada.
LA urbanización tiene piscina, sauna, turco, juegos infantiles, jacuzzi y un área grande para eventos.
$243.000","Pichincha, Quito, Nayón"
"2300","Terreno en venta en Quito","$ 48.000
                        ","Quito, Quito, Quito, Pichincha ","","","","Terreno de venta en la urbanización Lirios de Carcelen
 
294 mts2

Lote unifamiliarCuenta con todos los servicios publicosareas verdes excelente ubicacion
Usd 48.500 negociable","Pichincha, Quito, Quito"
"2301","Terreno en venta en Tumbaco","$ 48.500
                        ","Tumbaco, Tumbaco, Quito, Pichincha ","500 m²","Terreno","Venta","Vendo Terreno de 500m2
-Esquinero 
-Plano
-Todos los servicios basicos 
- Con escrituras publicas individuales listo para contruir con documentos en regla.
El terreno se encuentra ubicado en la parroquia La Merced, Valle de los chillos a dos cuadras del parque central.","Gonzalo Endara 222, Quito, Ecuador"
"2302","Terreno en venta en Pomasqui","$ 930.000
                        ","Pomasqui, Distrito Metropolitano de Quito, Pichincha ","","","","Terreno de venta ubicado en el sector CLUB LA LIGA-POMASQUI Zona de desarrollo para proyectos VIP.

8.466 metros planos Frente: 66 Metros Fondo: 127 de fondo.

COS PB: 35% COS TOTAL: 105% 3 PISOS-12 METROS DE ALTURA

PRECIO: $ 930.000 USD SE ACEPTA CANJE HASTA UN VALOR DEL 20% EN LOS VALLES.

CASAMAX INMOBILIARIA- Profesionalismo y Experiencia en Bienes Raíces Fernando Izquierdo MBA","Pichincha, Distrito Metropolitano de Quito, Pomasqui"
"2303","Terreno en venta en Tababela","$ 750.000
                        ","Tababela, Tababela, Quito, Pichincha ","","","","OYAMBARILLO 5 HECTAREAS EN VENTA
            
        IDEAL PARA QUINTA
SERVICIOS BASICOS
ESPECTACIULAR VISTA
AREA 5 HECTAREAS EN VENTA (50.000 m2)
ESTA UBICADO ENTRE TABABELA Y PIFO
ZONA AGRICOLA
PRECIO DE OPORTUNIDAD $ 15 cada m2
BUENAS VIAS DE ACCESO
ESTA ADOQUINADO HASTA CASI LLEGAR AL LUGAR
A 20 MINUTOS A TUMBACO.CUMBAYA","Pichincha, Quito, Tababela"
"2304","Terreno en venta en Otavalo","$ 511.000
                        ","Otavalo, Otavalo, Otavalo, Imbabura ","","","","EN VENTA TERRENO PIFO
SECTOR AEROPUERTO, REDONDEL TABABELA

METRAJE: 6809M2

USO DE SUELO MÚLTIPLE

RELIEVE PLANO

VALOR: 75 USD X M2
Mayor información por esta propiedad o cualquier inmueble industrial, empresarial o corporativo, tomar contacto.","RM65+2X Quito, Ecuador"
"2305","Terreno en venta en Distrito Metropolitano de Quito","$ 1.200.000
                        ","Distrito Metropolitano de Quito, Pichincha ","","","","GRAN OPORTUNIDAD.


Espectacular terreno de 2 hectáreas, totalmente plano ubicado en la Vía a Papallacta.  A tres cuadras del redondel que va a Pintag, pifo y Papallacta.  Ideal para bodegas, quinta.   Terreno plano con vista
Lote mínimo 2500 m2
20.000 M2
$60 por m2
$1,200.000","Pichincha, Distrito Metropolitano de Quito"
"2306","Terreno en venta en Quito","$ 240.000
                        ","Quito, Quito, Quito, Pichincha ","","","","VENTA TERRENO 
DENTRO DE LA URBANIZACION EL CONDADO
EL TERRENO ES CASI PLANO
TIENE UNA PEQUEÑA INCLINACION
SE ENCUENTRA EN LA  PRIMERA ETAPA
CERCA DEL TENIS CLUB
LA URBANIZACION TIENE PARQUES
CENTRO COMERCIAL
FARMACIAS
IGLESIA
Y SOBRETODO 
SEGURIDAD 24 HORAS
EL TERRENO ESTA BIEN UBICADO
PLANIFICACION PARA 4 PISOS","Pichincha, Quito, Quito"
"2307","Terreno en venta en San Rafael","$ 65.000
                        ","San Rafael, Metropolitan District of Quito, Pichincha ","","","","De oportunidad terreno de 800 m2.
Sangolquí, Vía a Amaguaña Urb. González Suarez. 
Todos los servicios básicos, canchas, parques, vías adoquinadas, bbq junto al río.
(S. Paladines)

Contacto: Bolívar Estrella
Cel: 098613----","Pichincha, Metropolitan District of Quito, San Rafael"
"2308","Terreno en venta en Quito","$ 1.500.000
                        ","Quito, Quito, Quito, Pichincha ","","","","Terreno industrial de venta, 1 hectárea y media totalmente plano, excelente ubicación al pie de la carretera, ideal para cualquier tipo de proyecto. El terreno se encuentra a 15min del aeropuerto Mariscal sucre.
Si quieres conocer más acerca de las ventajas y beneficios de esta propiedad, escribe MAS INFORMACIÓN en el campo de comentarios.
Servicios
Servicios básicos (agua/luz)","Pichincha, Quito, Quito"
"2309","Terreno en venta en La Primavera","$ 380.000
                        ","La Primavera, Cumbayá, Distrito Metropolitano de Quito, Pichincha ","","","","Terreno de venta en una de las mejores urbanizaciones en Cumbayá.


Precio de oportunidad.  Terreno totalmente plano y esquinero ubicado dentro de la Urbanización La Quinta.  Seguridad las 24 horas, exclusividad.
El terreno tiene 1106 m2.
$343 por m2.  OPORTUNIDAD.
Libre de gravámen
$380.000","Pichincha, Distrito Metropolitano de Quito, Cumbayá"
"2310","Terreno en venta en Calacali","$ 380.000
                        ","Calacali, Calacali, Quito, Pichincha ","","","","Venta terreno de 5100m2 en nuevo parque industrial de Calacalí
Uso de suelo: (I4) Industrial 4
El terreno tiene 40 metros de frente
Amplio acceso desde la vía principal Calacalí - La Independencia
El acceso al terreno está adoquinado Ideal para industrias o almacenamiento
Ubicación estratégica a sólo 500 metros de la vía principal
A 15 minutos de la prolongación de la Avenida Simón Bolívar
Facilidad de acceso para vehículos de transporte pesado","Calacali, Quito, Ecuador"
"2311","Terreno en venta en Nayón","$ 1.200.000
                        ","Nayón, Nayón, Quito, Pichincha ","","","","Terreno de 9079.20 m2
Ubicado en Nayón en el barrio San Francisco de Tanda.
Excelente oportunidad de inversión 
Ideal para conjunto habitacional 
Precio 108 c/m2
COS en PB: 35%
COD total: 70%
Altura: 8 m
Numero de pisos: 2




 ","Pichincha, Quito, Nayón"
"2312","Terreno en venta en Quito","$ 395.000
                        ","Quito, Quito, Quito, Pichincha ","2.178 m²","Terreno","Venta","- Terreno sector Amagasi cerca al colegio Británico
- Tiene un anteproyecto para 28  departamentos
- Superficie 2178 mts2
- Precio negociable !!","Amagasi del Inca, Quito, Ecuador"
"2313","Terreno en venta en Quito","$ 30.000
                        ","Quito, Quito, Quito, Pichincha ","200 m²","Terreno","Venta",":
 200 Mt2 de Terreno
✅ Plano
✅ Acceso a servicios básicos 
 ","Pichincha, Quito, Quito"
"2314","Terreno en venta en Quito","$ 24.500
                        ","Quito, Quito, Quito, Pichincha ","","","","En el Sur de Quito, sector Camal Metropolitano, vendo terreno: 

Superficie: 180m2
Dos frentes con accesos adoquinados
Cuenta con cerramiento de bloque.
Agua potable, luz eléctrica, alcantarillado.
Totalmente saneado, escrituras individuales.
Sector cuenta con calles adoquinadas.
Línea de buses pasa por el sector.
Cercano a tiendas, negocios, escuelas.
Precio $24.500 precio negociable

Da el primer paso para hacer realidad el sueño de la casa propia.

Asesora: Verónica Ramos","Pichincha, Quito, Quito"
"2315","Terreno en venta en Quito","$ 30.000
                        ","Quito, Quito, Quito, Pichincha ","200 m²","Terreno","Venta","𝐃𝐞𝐬𝐜𝐫𝐢𝐩𝐜𝐢𝐨́𝐧 𝐝𝐞𝐥 𝐋𝐨𝐭𝐞:
📐 200 Mt2 de Terreno
✅ Plano
✅ Acceso a servicios básicos","Pichincha, Quito, Quito"
"2316","Terreno en venta en Quito","$ 33.000
                        ","Quito, Quito, Quito, Pichincha ","200 m²","Terreno","Venta","𝐃𝐞𝐬𝐜𝐫𝐢𝐩𝐜𝐢𝐨́𝐧 𝐝𝐞𝐥 𝐋𝐨𝐭𝐞:
📐 200 Mt2 de Terreno
🗺️ Plano
✅ Servicios Básicos","Pichincha, Quito, Quito"
"2317","Terreno en venta en Calacali","$ 1.680.000
                        ","Calacali, Pichincha ","","","","VENDO TERRENOS INDUSTRIALES ALTO IMPACTO
35000M2 DE TERRENO, CON LUZ, AGUA Y ALCANTARILLADO
COS PB 60%
USO DE SUELO I3
TOTALMENTE PLANOS
REALIZADO TRABAJO DE MOVIMIENTO DE TIERRAS
SERVICIOS BASICOS
VALOR: 48USD X M2
NOTA: SE PUEDE OTORGAR FINANCIAMIENTO DIRECTO EN CASO DE REQUERIRLO","Jose Joaquin de Olmedo 1131, Calacalí, Ecuador"
"2318","Terreno en venta en Tababela","$ 644.000
                        ","Tababela, Tababela, Quito, Pichincha ","2 baños","Terreno","Venta","Terreno plano, excelente ubicacion, 6.444 metros, Casa de 397 mts2, frente 184.74 mts, luz, agua , al filo de calle asfaltada.
Datos de IRM Cos total 20%, Cos Pb 10% clasificacion del suelo Urbano. Veronica Estrella 099335----","Pichincha, Quito, Tababela"
"2319","Terreno en venta en Nayón","$ 360.000
                        ","Nayón, Nayón, Quito, Pichincha ","","","","V7QN13

VENDO CASA Y TERRENO 
UBICADO EN LA OSWALDO GUAYASAMIN. A 4 CUADRAS DEL TIA.

Cos de construcción 35/105

PRECIO $ 360.000","Pichincha, Quito, Nayón"
"2320","Terreno en venta en Calacali","$ 11.600.000
                        ","Calacali, Pichincha ","","","","VENDO TERRENO INDUSTRIAL ALTO IMPACTO, 20 HECTAREAS A 58USD X M2.
Mayor informacion por esta propiedad o por cualquier tipo de inmueble corporativo, empresaria, o industrial en Quito o Guayaquil, tomar contacto","Jose Joaquin de Olmedo 1131, Calacalí, Ecuador"
"2321","Terreno en venta en Quito","$ 180.000
                        ","Quito, Quito, Quito, Pichincha ","","","","V7QN14
Vendo terreno en la California alta
 son 450 m planos con cos de construcción de 50/200

Precio $ 180.000","Pichincha, Quito, Quito"
"2322","Terreno en venta en Calacali","$ 1.200.000
                        ","Calacali, Pichincha ","","","","VENDO TERRENOS INDUSTRIALES ALTO IMPACTO
25000M2 DE TERRENO, CON LUZ, AGUA Y ALCANTARILLADO
COS PB 60%
USO DE SUELO I3
TOTALMENTE PLANOS
REALIZADO TRABAJO DE MOVIMIENTO DE TIERRAS
SERVICIOS BASICOS
VALOR: 48USD X M2
NOTA: SE PUEDE OTORGAR FINANCIAMIENTO DIRECTO EN CASO DE REQUERIRLO","Jose Joaquin de Olmedo 1131, Calacalí, Ecuador"
"2323","Terreno en venta en Calacali","$ 2.160.000
                        ","Calacali, Pichincha ","","","","VENDO TERRENO INDUSTRIAL ALTO IMPACTO 
NORTE DE QUITO, SECTOR CALACALI
45000m2 de terreno plano
Valor:  48USD x m2 negociables.FINANCIAMIENTO DIRECTO

Mayor informacion por esta propiedad o por cualquier tipo de inmueble corporativo, empresaria, o industrial en Quito o Guayaquil, tomar contacto","Jose Joaquin de Olmedo 1131, Calacalí, Ecuador"
"2324","Terreno en venta en Tababela","$ 130.000
                        ","Tababela, Distrito Metropolitano de Quito, Pichincha ","","","","Terreno de 1000 m2 de venta en Tababela, cerca al pueblo llamado con el mismo nombre.
Ubicado dentro de una lotización rodeado de naturaleza y a unos 25 minutos de Quito por la ruta viva.

3 Lotes disponibles

Contacto: Bolívar Estrella
Cel: 098613----","Pichincha, Distrito Metropolitano de Quito, Tababela"
"2325","Terreno en venta en Conocoto","$ 227.800
                        ","Conocoto, Conocoto, Quito, Pichincha ","3.400 m²","Terreno","Venta","OJO OPORTUNIDAD,

TERRENO EN EXCELENTE UBICACION, EXHIBICION  A LA VIA INMEJORABLE!



VENDO TERRENO DE DOBLE FRENTE EN LA AV NELA MARTINEZ ENTRE CAMILO PONCE (ANTIGUA VIA A CONOCOTO) Y AV GENERAL RUMIÑAHUI



Terreno de 3400 metros con aterrazamiento, ideal para construccion residencial y comercial por su excelente exhibicion a las dos vias de alta circulacion vehicular, por un lado un frente de mas de 80m en la Av Nela Martinez que sube desde la Armenia a traves del Autopista General Rumiñahui, la calle por donde se conecta todo el trafico del Autopista hacia la Antigua Via a Conocoto. Por otro lado esta el ingreso en el desvio de la Antigua via a conocoto.



Vista espectacular de todo el valle de los Chillos



Precio $67 por metro, total $227.800 NEGOCIABLES



Terreno libre de gravamenes, pagos al dia, sin problemas para transferencia inmediata","PGM4+M3Q, Av. Camilo Ponce Enríquez, Quito, Ecuador"
"2326","Terreno en venta en Guayllabamba","$ 99.682
                        ","Guayllabamba, Guayllabamba, Quito, Pichincha ","506 m²","Terreno","Venta","V3-GUA001

LOTES EN PROYECTO URBANISTICO 506m2 

 Terreno Urbanizados en Proyecto Urbanístico ubicado en Guayllabamba , desde $99.682

* Servicios Básicos:
Luz Eléctrica Soterrada 
✅Agua Potable 
✅Alcantarillado
✅Agua de Riego
En Áreas Verdes🌳🌻🍂 son más de 1100 Metros Cuadrados🙌
🔴Piscina 🏊🏻‍♂️🏊🏻‍♂️
🔴Cancha Múltiple ⛹🏻‍♀️🥅⚽
🔴Espejos de Agua ⛲🌊
🔴Área Infantil 🛝🚴🏻‍♂️
🔴Área BBQ 🍡🍢
🔴Sala Club con Juegos de Mesa🏓🎱, Área de Restaurant🍱, Área de Cine 🎬🎤.
Todo esto y más puede encontrar en Nuestra Quinta  😃💫✨🌈
Contamos con escrituras individuales en Propiedad Horizonta","Pichincha, Quito, Guayllabamba"
"2327","Terreno en venta en Tababela","$ 150.000
                        ","Tababela, Tababela, Quito, Pichincha ","1.937 m²","Terreno","Venta","Sector: Tababela
Datos del Lote:
Área según escritura: 1932 m2
Frente total: 58 m

Regulaciones

Zonificación:

Zona A2 (A 1002-35)
Lote mínimo: 1000m2
Frente mínimo 20 m
Cos total 70%
Cos planta baja: 35%
Forma de ocupación de suelo: Aislada
Uso de suelo: (RU1) Residencial

Pisos:

Altura: 8 m
Número de pisos: 2 pisos

Retiros:

Frontal: 5 m
Lateral: 3 m
Posterior: 3 m2
Entre bloques: 6 m

Clasificación del suelo: (SU) Suelo urbano

Factibilidad de servicios básicos: SI

Observaciones:

Terreno plano: SI
Cerramiento: NO
Cerca del aeropuerto, calle principal, centros educativos colegios y escuelas.","Pichincha, Quito, Tababela"
"2328","Terreno en venta en Alangasí","$ 149.900
                        ","Alangasí, Alangasí, Quito, Pichincha ","","","","VeNta Terreno Independiente - Sector Alangasí **Terreno con linda vista, casi plano • Terreno: 2214 m² • Frente: 90.65 m *Linda vista *COS PB: 35% *COS TOTAL: 70% *Frente: 90.65m2 *Uso de Suelo: Residencial Urbano 1 (RU1) *Altura : 8m2 *Pisos permitidos: 2 pisos *Factibilidad de servicios básicos **Excelente ubicación **Cerca del Hipermarket, Espe, San Luis Shopping **Facilidad vías de acceso
        

Hola
 Te gusto esta propiedad,  agenda una cita conmigo,
 o te presento mas opciones.

Ale Mazon
095881----","Pichincha, Quito, Alangasí"
"2329","Terreno en venta en Quito","$ 398.000
                        ","Quito, Quito, Quito, Pichincha ","","","","Terreno en venta ubicado en el sector de La Floresta calle Vizcaya y Lugo , se encuentra en la esquina, cuenta con dos frentes Excelente ubicación

Clasificación del suelo: [SU] Suelo Urbano
Área : 528.00 m2
Área gráfica: 529.82 m2
Frente total: 45.59 m
Máximo ETAM permitido: 10.00 % = 52.80 m2 [SU]
Área Excedente (+): 1.82 m2
Área Diferencia (-): 0.00 m2
Dirección: N24G VIZCAYA - E14-23
Zona Metropolitana: NORTE
Parroquia: MARISCAL SUCRE
Barrio/Sector: LA FLORESTA","Vizcaya & Lugo, Quito, Ecuador"
"2330","Terreno en venta en Nayón","$ 2.715.000
                        ","Nayón, Nayón, Quito, Pichincha ","36.200 m²","Terreno","Venta","Venta de terreno 36200m2 - Sector: TACURI / NAYÓN 

Ideal para proyecto inmobiliario 

COS PB: 35% y COS TOTAL:70%

Servicios básicos 

Suelo Urbano Residencial 

Precio x m2: $75
Precio: $2'715.000","Pichincha, Quito, Nayón"
"2331","Terreno en venta en Quito","$ 2.000.000
                        ","Quito, Quito, Quito, Pichincha ","4.700 m²","Terreno","Venta","ARRIENDO / VENDO TERRENO DE 4.700 M2 CON UN FRENTE ESPECTACULAR A $ 2 DOLARES POR METRO, EN ARRIENDO TODO O POR PARTES, CERCA DEL SANTA MARIA DE LA JUAN MOLINEROS ENTRE 6 DE DICIEMBRE Y ELOY ALFARO, EL TERRENO ES IDEAL PARA TODO TIPO DE EMPRESAS O NEGOCIOS, EXHIBICION Y VENTA DE TODO TIPO DE PRODUCTOS O SERVICIOS. HAY UNA CASA MODELO NUEVA CON VARIOS ESPACIOS INCLUIDO COCINA, QUE PUEDE SERVIR COMO OFICINAS PARA EL ARRIENDO DEL TERRENO.

SI HAY UN INVERSIONISTA QUE APORTE CON ( DOS MILLONES ) DE DOLARES, HAY UN PROYECTO APROBADO PARA 4 TORRES DE 8 PISOS CON PERMISOS DE CONSTRUCCION, IDEAL PARA DEPARTAMENTOS DE 1, 2 Y 3 DORMITORIOS QUE PUEDEN FUNCIONAR PERFECTAMENTE CON CREDITOS DEL BIESS PARA VIVIENDA VIP.

""CONTACTO : 
MAURICIO GARCES - 099 - 591 - ----
MARCELO PONCE - 099 - 876 - ----"" - Patio- Garaje- Agua corriente- Desagüe cloacal- Internet- Cable","Av. Juan Molineros 328, Quito 170133, Ecuador"
"2332","Terreno en venta en Distrito Metropolitano de Quito","$ 550.000
                        ","Distrito Metropolitano de Quito, Pichincha ","32.326 m²","Terreno","Venta","ID 8003 MCTO EN VENTA
Terreno con clasificacion de suelo de la siguiente forma
Total area : 32326
Area terreno industrial: 12000
Area terreno agricola/reserva : 20326
Esta ubicado en la zona industrial en desarrollo
Estan ubicadas Empresas grandes en esta zona
Esta zona tiene todos los servicios accesibles: agua, energia electrica , alcantarillado
Los 12.000 m2 estan catalogados dentro del uso de suelo como : Area Industrial 4 Cos pb 70% Cos Total 280%
Facil acceso via asfaltada","Pichincha, Distrito Metropolitano de Quito"
